Origin_Country_Cd,Origin_Route_City_Cd,Origin_Route_City_Nm,Origin_Area_Cd,Origin_Area_Nm,Meas_Type_Cd,Item_Id,Tag_Id,Planned_Drop_Date,Drop_Date,Dest_Country_Cd,Dest_Route_City_Cd,Dest_Route_City_Nm,Dest_Area_Cd,Dest_Area_Nm,Rcv_Date,Validated,Valid,Read_Dt,Read_Day,Site_Country_Cd,Site_Cd,Site_Nm,Site_Area_Nm,Reader,Reader_Id,Reader_Pse,Is_For_TD,FIR_PMC,Deletion_Reason_Cd,Deletion_Reason_Detail,TP_Read_After_Delivery,Has_TD_Read,Nr_Reads_Btw_Drop_And_Rcv,Nr_Reads_After_Delivery
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-17 13:37:02.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,24,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:37:05.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180155CU,J5GJ0001800092385,2018-09-12,2018-09-12,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:38:39.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,16,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180155CU,J5GJ0001800092385,2018-09-12,2018-09-12,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:40:48.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,16,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-17 13:41:47.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,24,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:41:47.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:44:34.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:46:58.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 13:50:48.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-17 18:27:41.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,24,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180155CU,J5GJ0001800092385,2018-09-12,2018-09-12,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 18:27:41.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,16,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 18:27:41.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP97,J11DJ0001500000142,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-17 18:34:34.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP98,J11DJ0001500000143,Reader at office entrance and exit,0,0,,,0,1,24,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180155CU,J5GJ0001800092385,2018-09-12,2018-09-12,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 18:34:35.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP98,J11DJ0001500000143,Reader at office entrance and exit,0,0,,,0,1,16,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-17 18:34:35.0000000,Monday,AT,ATVIEC,1000 VIENNA OE,Wien,ATVIEC RP98,J11DJ0001500000143,Reader at office entrance and exit,0,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-18 02:33:38.0000000,Tuesday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,24,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-18 02:33:39.0000000,Tuesday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180155CU,J5GJ0001800092385,2018-09-12,2018-09-12,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-18 02:33:41.0000000,Tuesday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,16,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104MK,J5GJ0001800091974,2018-08-16,2018-08-16,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-10-04,1,1,2018-09-18 06:39:58.0000000,Tuesday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP94 Airside,J11DJ0001400000095,Reader at the office entrance,1,0,,,0,1,30,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-18 06:39:58.0000000,Tuesday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP94 Airside,J11DJ0001400000095,Reader at the office entrance,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180132MK,J5GJ0001800092002,2018-08-09,2018-08-09,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-18 06:39:58.0000000,Tuesday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP94 Airside,J11DJ0001400000095,Reader at the office entrance,1,0,,,0,1,62,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180133MK,J5GJ0001800092003,2018-08-13,2018-08-13,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-18 06:39:58.0000000,Tuesday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP94 Airside,J11DJ0001400000095,Reader at the office entrance,1,0,,,0,1,43,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180103MK,J5GJ0001800091973,2018-08-14,2018-08-14,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-18 06:40:08.0000000,Tuesday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP94 Airside,J11DJ0001400000095,Reader at the office entrance,1,0,,,0,1,3,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-18 09:03:20.0000000,Tuesday,GB,GBLHRA,LONDON HEATHROW AMU,LON Heathrow/London,GBLHRA AMU RP61,J11DJ0001500000087,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-18 09:05:21.0000000,Tuesday,GB,GBLHRA,LONDON HEATHROW AMU,LON Heathrow/London,GBLHRA AMU RP61,J11DJ0001500000087,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-18 09:05:40.0000000,Tuesday,GB,GBLHRA,LONDON HEATHROW AMU,LON Heathrow/London,GBLHRA AMU RP71,J11DJ0001500000091,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-18 09:07:22.0000000,Tuesday,GB,GBLHRA,LONDON HEATHROW AMU,LON Heathrow/London,GBLHRA AMU RP61,J11DJ0001500000087,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-18 09:08:03.0000000,Tuesday,GB,GBLHRA,LONDON HEATHROW AMU,LON Heathrow/London,GBLHRA AMU RP62,J11DJ0001500000088,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180133CU,J5GJ0001800092363,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-18 09:35:42.5030000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,32,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180148CU,J5GJ0001800092380,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-18 09:35:42.6200000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,72,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180133CU,J5GJ0001800092363,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-18 09:36:49.8910000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,32,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180148CU,J5GJ0001800092380,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-18 09:36:50.7930000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,72,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180121CU,J5GJ0001800077235,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-18 09:38:33.2790000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,6,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180121CU,J5GJ0001800077235,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-18 09:45:07.0040000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-18 22:22:12.0000000,Tuesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180132MK,J5GJ0001800092002,2018-08-09,2018-08-09,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-18 22:22:12.0000000,Tuesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,62,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104MK,J5GJ0001800091974,2018-08-16,2018-08-16,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-10-04,1,1,2018-09-18 22:22:13.0000000,Tuesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,30,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180133MK,J5GJ0001800092003,2018-08-13,2018-08-13,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-18 22:22:13.0000000,Tuesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,43,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180132MK,J5GJ0001800092002,2018-08-09,2018-08-09,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-18 22:22:18.0000000,Tuesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,62,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:48:01.0060000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:48:01.5710000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:53:11.1610000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:54:13.5520000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:58:03.0230000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:58:11.4350000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:59:00.1530000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:59:00.1530000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:59:00.1640000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 10:59:00.1840000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 11:07:14.0640000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 11:09:13.1790000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 11:26:11.5940000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142MK,J5GJ0001800092012,2018-09-04,2018-09-04,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 11:26:59.6760000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 11:27:03.0240000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141MK,J5GJ0001800092011,2018-08-31,2018-08-31,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 11:27:03.8740000,Wednesday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104MK,J5GJ0001800091974,2018-08-16,2018-08-16,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-10-04,1,1,2018-09-19 16:34:29.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,30,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 16:34:29.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180132MK,J5GJ0001800092002,2018-08-09,2018-08-09,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-19 16:34:32.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,62,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180133MK,J5GJ0001800092003,2018-08-13,2018-08-13,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-19 16:34:32.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,43,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104MK,J5GJ0001800091974,2018-08-16,2018-08-16,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-10-04,1,1,2018-09-19 16:34:34.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,30,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-19 16:34:34.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180133MK,J5GJ0001800092003,2018-08-13,2018-08-13,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-19 16:34:40.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,43,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180132MK,J5GJ0001800092002,2018-08-09,2018-08-09,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-19 16:34:42.0000000,Wednesday,HR,HRZAGB,AMU ZAGREB,Zagreb,HRZAGBRP2@62,J11DJ0001600000021,Reader at office entrance and exit,1,0,,,0,1,62,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-20 07:07:09.2310000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-20 07:07:43.5040000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,24,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180175CU,J5GJ0001800092408,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-20 07:23:23.2320000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,46,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180134CU,J5GJ0001800092364,2018-09-11,2018-09-11,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-20 07:23:27.2540000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,24,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180146MK,J5GJ0001800092019,2018-09-11,2018-09-11,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-20 08:01:06.2990000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180146MK,J5GJ0001800092019,2018-09-11,2018-09-11,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-20 08:11:15.3770000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180149MK,J5GJ0001800092018,2018-09-13,2018-09-13,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 08:36:28.8100000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180147MK,J5GJ0001800092016,2018-09-12,2018-09-12,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 08:37:28.3650000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180148MK,J5GJ0001800092017,2018-09-13,2018-09-13,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 08:41:43.4430000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180148MK,J5GJ0001800092017,2018-09-13,2018-09-13,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 08:41:43.5200000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
